0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.05,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0023135510517677178,0.008
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.00012604960320614683,0.008547008547008548
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0004187037356081111,0.007042253521126761
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0023733181494316625,0.00909090909090909
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0005636335367764296,0.00980392156862745
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0006027318558263114,0.009259259259259259
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0002802589794608888,0.007352941176470588
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0036839099661705177,0.0234375
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.002863291022541743,0.007751937984496124
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.00017213804277308294,0.008928571428571428
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0,0.0
0.1,0.0024420344777137783,0.009523809523809525
0.15,0.0009327143298276541,0.005494505494505495
0.15,0.0012202604999570425,0.0051813471502590676
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0006663849896934293,0.0053475935828877
0.15,0.0038142723303175832,0.005025125628140704
0.15,0.0036977234178096467,0.005494505494505495
0.15,0.007909444406209332,0.025
0.15,0.0010052893000391805,0.005208333333333333
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.000853654643562238,0.0055248618784530384
0.15,0.0016634893794616802,0.005555555555555556
0.15,0.0016862262206327292,0.005050505050505051
0.15,0.0051257456198474756,0.011049723756906077
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0017134789347413037,0.010810810810810811
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0017050159498177271,0.005494505494505495
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.002909633501833407,0.005405405405405406
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0007339290316330678,0.005649717514124294
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.001059674492406724,0.0058823529411764705
0.15,0.0,0.0
0.15,0.00022051084224719542,0.0058823529411764705
0.15,0.0,0.0
0.15,0.0,0.0
0.15,8.630097022772256e-05,0.004975124378109453
0.15,0.0,0.0
0.15,0.0029555755023957684,0.015151515151515152
0.15,0.0,0.0
0.15,0.00017498321061817454,0.006493506493506494
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0005043595909423207,0.005952380952380952
0.15,0.001633069874065254,0.016304347826086956
0.15,0.0,0.0
0.15,0.0010236833867606895,0.0056179775280898875
0.15,0.002228284435478595,0.004975124378109453
0.15,0.0037467225876600843,0.020942408376963352
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0003160483108365076,0.005291005291005291
0.15,5.071590996328914e-05,0.00558659217877095
0.15,0.0,0.0
0.15,0.004217986135168954,0.021621621621621623
0.15,3.851126848530839e-05,0.006024096385542169
0.15,0.0,0.0
0.15,0.0023576429677246557,0.024242424242424242
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0013999684615973612,0.005747126436781609
0.15,0.0022934589837731215,0.01694915254237288
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0004221833613268541,0.005405405405405406
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.00336327798697161,0.01775147928994083
0.15,0.00434241818970024,0.024509803921568627
0.15,0.009609473425019928,0.031413612565445025
0.15,0.001780863517876824,0.0056179775280898875
0.15,0.006129051568729444,0.021621621621621623
0.15,0.0,0.0
0.15,0.0009029552969556251,0.0055248618784530384
0.15,0.0,0.0
0.15,0.0027096549446894145,0.023668639053254437
0.15,0.0023306702180726016,0.010256410256410256
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.00253818581737792,0.03488372093023256
0.15,0.0,0.0
0.15,0.0005824653092367447,0.005555555555555556
0.15,0.0,0.0
0.15,0.004021785942218988,0.010416666666666666
0.15,0.004500108083388928,0.015625
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.00028777157605513164,0.0053475935828877
0.15,0.0,0.0
0.15,7.915073267569193e-06,0.005434782608695652
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0010258291961993866,0.005649717514124294
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0023019953895983642,0.005780346820809248
0.15,0.0,0.0
0.15,0.0021336844955855533,0.0056179775280898875
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.004446679725864473,0.016216216216216217
0.15,0.0,0.0
0.15,0.008658958069116042,0.029850746268656716
0.15,0.0,0.0
0.15,0.016655953421708915,0.04519774011299435
0.15,0.0,0.0
0.15,0.0008186196989229827,0.004807692307692308
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0010260244523038707,0.0055248618784530384
0.15,0.0,0.0
0.15,0.0012239331325792516,0.0051813471502590676
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.008276261508549982,0.018404907975460124
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.007256680015083946,0.015228426395939087
0.15,0.0,0.0
0.15,0.001110368359126331,0.010416666666666666
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.001217247779577569,0.00546448087431694
0.15,0.001542853386999369,0.01015228426395939
0.15,0.0007845459184205412,0.005747126436781609
0.15,0.0,0.0
0.15,0.0030430542291863265,0.005154639175257732
0.15,0.0,0.0
0.15,0.0006384369386223819,0.005319148936170213
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.00014505833294082066,0.00510204081632653
0.15,0.0,0.0
0.15,0.0012921540921192966,0.004739336492890996
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.012336162798099836,0.01818181818181818
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.020199964756021375,0.04455445544554455
0.15,0.0,0.0
0.15,0.0,0.0
0.15,5.826100655562745e-05,0.005494505494505495
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0009901805114986928,0.01
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.005176129516707338,0.017142857142857144
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0020628427595040725,0.004975124378109453
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.00033129849816759815,0.005128205128205128
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0010626691275057265,0.0053475935828877
0.15,0.0024597879979725034,0.014423076923076924
0.15,0.0014013051791021546,0.005780346820809248
0.15,0.0,0.0
0.15,0.0,0.0
0.15,0.0,0.0
0.2,0.0,0.0
0.2,0.000284822039054547,0.004149377593360996
0.2,0.007766320156907369,0.046875
0.2,0.0,0.0
0.2,0.0036136311501124225,0.008032128514056224
0.2,0.0023135725165843724,0.01893939393939394
0.2,0.0020571808582423704,0.01593625498007968
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.009810427296330207,0.024193548387096774
0.2,0.003953885540049097,0.004484304932735426
0.2,0.0059454216837439315,0.04219409282700422
0.2,0.002249282076519421,0.0078125
0.2,0.00014531423138628376,0.003937007874015748
0.2,0.019627351850872367,0.06766917293233082
0.2,0.0,0.0
0.2,0.0009930670583115824,0.004329004329004329
0.2,0.0,0.0
0.2,0.0006667737541116973,0.008333333333333333
0.2,0.0004221775602391304,0.008849557522123894
0.2,0.0013538729001876103,0.0040650406504065045
0.2,0.00021216022436197117,0.0041841004184100415
0.2,0.011748990143950882,0.05405405405405406
0.2,0.0022675210053696463,0.004201680672268907
0.2,0.0,0.0
0.2,0.0006735155041347875,0.004201680672268907
0.2,0.0003563644845012703,0.00390625
0.2,3.051247100405584e-05,0.004739336492890996
0.2,0.0001975211499091243,0.004366812227074236
0.2,0.0005405372150475853,0.004329004329004329
0.2,0.009228682290779121,0.024193548387096774
0.2,0.002701204753058447,0.008438818565400843
0.2,0.0038440427197514067,0.011450381679389313
0.2,0.0,0.0
0.2,0.0011540895293492982,0.014084507042253521
0.2,0.0020337636778752772,0.009216589861751152
0.2,0.0,0.0
0.2,0.006854245790719797,0.024896265560165973
0.2,0.0013614034282259776,0.009523809523809525
0.2,0.0021608649806741788,0.020080321285140562
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.0010068521876465423,0.012048192771084338
0.2,0.0026726186149071693,0.0163265306122449
0.2,0.002677011718349532,0.021505376344086023
0.2,0.0004808739184947323,0.004166666666666667
0.2,0.002295945142201852,0.0091324200913242
0.2,0.0,0.0
0.2,0.0017917263629451204,0.019230769230769232
0.2,0.0,0.0
0.2,0.0005929486863460898,0.007518796992481203
0.2,0.0012335332877321309,0.003937007874015748
0.2,0.00157373007407067,0.008264462809917356
0.2,0.00028924203449230554,0.004739336492890996
0.2,0.006736659129496711,0.028112449799196786
